,SPY,QQQ,IWM,EFA
2021-12-19,349.9850174191097,692.2227310326607,255.0167917949876,223.97210225237433
2021-12-20,342.8317222740309,671.970146240585,255.1893850393524,224.4421783214196
2021-12-21,338.88844962182463,673.937146650484,250.02948688944517,219.38368345085595
2021-12-22,337.3188247572814,685.4677348917534,250.30017876270506,219.94141060820152
2021-12-23,346.815040271299,684.706577218453,255.43248175443466,221.988875345909
2021-12-24,352.3729049324791,678.1559422877219,252.4351444169746,222.50144665215427
2021-12-25,354.8859198229309,670.7694803956982,251.91113293822957,221.4378400904243
2021-12-26,361.2956446330906,678.3262455274241,253.7601325967564,223.71271179860085
2021-12-27,365.3092509316062,689.0515722520395,260.06989401369657,216.1762730982685
2021-12-28,367.4116971460657,708.422255078443,264.26671907941596,212.45178026520654
2021-12-29,356.74092636441003,694.8113178016057,268.7539432980339,207.08117874955948
2021-12-30,365.14442977687077,702.5101676995512,266.6057248147086,212.84806720849684
2021-12-31,361.99222597318203,701.1527705546918,268.8918515839016,216.0088212821433
2022-01-01,370.14452664956053,700.2105751971243,265.16969870276876,216.91850864387217
2022-01-02,379.2128844431945,706.2135204005963,269.8268657882705,210.82097502612405
2022-01-03,374.3521619590408,712.3509901712786,276.24962857659983,214.08909700432514
2022-01-04,381.72150014628596,720.2843868668213,279.4636358080638,220.21912474440177
2022-01-05,379.1650263058598,705.563441869509,277.5563478673903,222.86204928018273
2022-01-06,376.6705336708628,695.4092100942262,276.5659819959095,222.8166906987039
2022-01-07,378.80454288023213,716.7433518480622,286.8845154541854,225.76254910422958
2022-01-08,381.15640619783716,713.9453222734691,285.02176355712686,227.1117305691759
2022-01-09,381.6411755548381,718.687525951648,291.2160478154629,231.47309031075332
2022-01-10,371.7773210969403,734.3751445448448,293.3432004173542,235.81258048821076
2022-01-11,371.06087883844043,741.5843089149425,291.53513406593385,234.8896967251289
2022-01-12,388.55538376984634,750.1095842769008,283.9413056360202,231.92248527826402
2022-01-13,367.695677612684,764.0329082091447,285.28810206796,230.19038832765645
2022-01-14,374.3347467331772,732.7302211477482,285.9513156843753,232.7869711740365
2022-01-15,382.52459066067564,725.9481427030119,296.6201205954881,231.3276156928072
2022-01-16,372.4586355399824,733.150278594716,291.70657327021655,227.99515144696616
2022-01-17,369.1626038636599,754.1592748552663,305.5592740296219,228.10482811365134
2022-01-18,362.0284734588751,755.5345385032174,308.0370270342775,233.3301572117849
2022-01-19,375.8921143293702,743.2490379681773,310.52877736892384,234.0785155639211
2022-01-20,384.46881394394325,731.5528352757798,307.02068867196584,232.90537047170147
2022-01-21,393.6220500460377,744.9720274263302,309.11372809750065,234.5199998871377
2022-01-22,394.77032085225915,742.1053386658043,312.20820215183574,235.03199546603548
2022-01-23,405.4696271709218,742.3695745178143,318.2753299660584,226.22926115504433
2022-01-24,405.60559121995925,751.9334343706175,312.2644364387755,229.5186059371296
2022-01-25,416.990896149724,709.8951820730555,321.3355803291838,231.51236083463118
2022-01-26,415.96056550256594,739.2415132749405,323.8285823995441,231.70307495176274
2022-01-27,410.55324287086705,728.8756940647339,327.9558143707232,236.79714269808008
2022-01-28,425.90853996248353,732.7773684168958,326.6731212713249,242.73342480499187
2022-01-29,425.94390239612534,708.5693866407601,320.82544463137003,246.7656737688779
2022-01-30,418.5647741596035,702.9580144970832,321.4531087547493,242.7259868164707
2022-01-31,411.2243695963395,721.0373417997732,322.8208716890926,238.9176563843828
2022-02-01,404.0373820499086,694.2746170428856,314.15579560665094,244.43897075890308
2022-02-02,411.12456668204413,710.4450365920469,319.3394792857573,235.54952553790253
2022-02-03,410.5176781913289,706.920112065165,325.9308453361435,234.96680305443948
2022-02-04,430.03997630033865,714.1985126740423,321.3696234189125,237.16136079687857
2022-02-05,440.58427164716585,724.0145152855134,315.0212914704818,229.1169569003283
2022-02-06,443.07741158129585,730.8000339146798,313.2748752922482,230.30844294111057
2022-02-07,455.9223224862146,718.6258579923298,313.5813772404633,234.86433470325886
2022-02-08,451.6521495220695,713.7622152062667,312.0849675781519,228.102827913596
2022-02-09,435.4223966663959,693.5468209085143,311.8608597689424,235.9122540555293
2022-02-10,427.1028819812214,700.7524442132476,313.4019901249315,231.3110472166232
2022-02-11,428.57642728945564,725.3800911380569,305.0944196243906,234.1022660873318
2022-02-12,426.88653535729827,699.7386886229573,297.6908073656618,233.82807565124813
2022-02-13,434.2005657976372,689.5050664822371,282.0571849452678,234.27050180952537
2022-02-14,433.33637972748915,687.3465054003915,287.5683981190679,228.4475253587582
2022-02-15,440.0881199246249,690.0785061964784,287.79985161102843,234.3969380960962
2022-02-16,453.72641761389974,702.6710746849136,294.0419080255793,236.04764356291892
2022-02-17,452.79545759046295,700.8857516403934,287.5703544896031,243.94687293008496
2022-02-18,458.0797981882688,696.8190191158344,287.85465665548475,238.0074851247832
2022-02-19,442.50318580358385,712.7197846282761,289.2386767806193,237.2649455868957
2022-02-20,441.6288327581486,722.58007592175,286.1501201057518,238.38047112110254
2022-02-21,431.0959218716468,730.776600583201,277.53526678240826,238.78789238875578
2022-02-22,432.56610448434583,732.789232284162,287.5409944139496,242.114652648397
2022-02-23,434.8300010686498,747.7144573148942,295.84956718393533,241.29807968611843
2022-02-24,437.0766935111893,738.3330246356853,293.74512240133976,251.88522699340587
2022-02-25,433.1162760766478,727.0833280867275,296.90642256959205,252.21209535749574
2022-02-26,453.7178845221814,738.3833320009454,294.18864172749335,238.19443479159125
2022-02-27,442.5773161415241,715.1286026875545,288.5340571550144,238.71522474165786
2022-02-28,431.18285530742435,716.8065364939678,299.4233200240562,244.93689181045747
2022-03-01,445.91654955869757,712.6388807980417,289.81737421322975,240.57562059710833
2022-03-02,439.89947868969017,693.2285334701266,288.31133096975435,235.99234477291594
2022-03-03,431.88201155437224,680.7767102984817,288.94240659714717,232.17504070207895
2022-03-04,452.4651155641218,679.634290569341,298.7933253118128,227.34348799336908
2022-03-05,461.7045211343141,694.1819560435744,304.3516839245325,225.2867426246257
2022-03-06,456.47586586228624,685.5181329595252,294.4881876054238,229.53601539707196
2022-03-07,458.6952237545431,702.7087982934004,294.6192625909792,236.76938340353624
2022-03-08,477.1368822833306,703.9491781098661,294.8907920723329,225.67628272419364
2022-03-09,484.0246466716243,723.0033512949566,293.69397525409687,224.08658157033156
2022-03-10,496.88509262198266,714.672235165612,297.5060339247108,225.5600593199536
2022-03-11,505.2002376945502,714.3319951507948,289.383375641966,226.5895042675907
2022-03-12,514.944911968676,719.975731750375,287.1715148775678,235.4830231984759
2022-03-13,515.6121119700794,717.7542902082578,290.07979057152306,226.3143459958845
2022-03-14,515.9870825699116,731.932121322519,294.1963903570614,215.00121206929643
2022-03-15,519.0097863199618,700.6696388682285,295.2244540480962,224.16623925213665
2022-03-16,526.953229088356,735.8193318001896,293.673346759985,227.68351896902877
2022-03-17,524.2378475782817,748.9259456274399,293.1162414188492,225.2090671814399
2022-03-18,525.7819418787111,746.7044600639209,297.637826834604,226.09632690588722
2022-03-19,522.7898962291403,738.8707724951715,297.9886554625649,227.31244622137163
2022-03-20,524.2629396756952,726.5407885594884,291.98968197864417,224.7334583354523
2022-03-21,511.56437107090744,736.3510203371649,285.0169106936335,225.48432352041695
2022-03-22,539.2034589039197,751.5265727753899,276.7890782696558,227.20368485398103
2022-03-23,531.6227770196563,749.4623221659197,285.1078079404539,236.66780956185397
2022-03-24,528.057382927468,766.6235357220484,289.8943710666944,241.39305412210294
2022-03-25,519.735313620674,753.214955834206,289.42229828042116,250.06302791332345
2022-03-26,526.4381467944206,737.4324095732718,286.95086860112775,243.55470246367403
2022-03-27,524.6407759320758,765.0500527233338,283.81777968373814,241.99029520041162
2022-03-28,514.8819452559948,774.5354516099293,290.23680349634895,243.287181533188
2022-03-29,521.9518327489554,796.8770464118558,301.6555560915185,234.23398402526774
2022-03-30,530.5468633110123,783.774696567017,298.17422557326785,239.95651855796203
2022-03-31,530.1027022833202,769.8156683122115,305.19358361649563,243.18000482251105
2022-04-01,523.3750116711396,764.6964119957065,305.51733925079367,241.52156358178678
2022-04-02,547.0934160634108,752.5727962649994,304.37422735246366,240.75795011805158
2022-04-03,551.1025562676173,763.6465378896901,313.82711371689624,246.99532521818034
2022-04-04,537.5057940984184,752.6366043989715,313.92023551102744,243.21860579425658
2022-04-05,553.2004143973833,735.572506979184,315.94438946298635,249.72101587642425
2022-04-06,544.0846568148633,738.0336540957356,317.6759042491015,248.58965955856002
2022-04-07,575.0416199496009,719.5958261332081,307.6675160980834,252.50309462250087
2022-04-08,576.2465330245481,694.5057372715803,309.60210156322,253.06814206354753
2022-04-09,588.3381682008015,696.7074309105866,306.29052792919714,264.7597115083652
2022-04-10,564.6474461976918,673.0914247409871,297.85626156413093,260.2323323100928
2022-04-11,550.6055814402943,683.9513264388337,294.938920216002,257.3943038524807
2022-04-12,565.7746884845026,665.4610311601098,292.0019579032735,249.88146259759253
2022-04-13,569.667138881874,636.6159723746636,298.2279593039212,244.5822155884306
2022-04-14,593.7154426686909,633.2027504053292,292.0959563302095,248.21965867789547
2022-04-15,599.804431112997,635.3541511188621,287.6617805915226,256.42015956359893
2022-04-16,601.85080281281,641.9510553407396,289.163763196808,260.8242906748373
2022-04-17,623.1461354085316,644.4855341006153,281.73792838052276,260.9265981979959
2022-04-18,636.1814354581387,631.2904921766174,278.1880076694876,256.4328520036791
2022-04-19,634.0060991800417,640.6782290816269,269.21427853548965,261.2127523064835
2022-04-20,620.5936330021647,653.4265410823809,274.3508786570128,256.43191226332027
2022-04-21,592.1406429646119,638.1764903509319,272.8386524440931,249.73095176754705
2022-04-22,587.2736327711186,636.1884044989049,272.8882162040319,248.3191362854312
2022-04-23,573.7903948954585,633.0224910630808,278.07266189826106,238.53974601908743
2022-04-24,604.6914069889438,636.1367678902299,274.2217472453632,232.15569574523911
2022-04-25,597.175379301943,633.8517588435544,272.65229410177903,241.20038369948557
2022-04-26,589.4304064627894,633.3084288197857,267.0860191032655,233.87619336478625
2022-04-27,572.0530662963537,641.8109971614952,261.6219966289515,228.49833405857203
2022-04-28,569.2987918296963,627.9853269148326,256.97763124269756,228.94128600523584
2022-04-29,562.0634338586083,637.633880821271,254.58613720401334,229.62410716348035
2022-04-30,582.2321804934667,652.6799709706944,252.7607336965277,228.66342654811413
2022-05-01,584.489505986914,674.7009924724058,254.35119452962638,219.79245052615866
2022-05-02,584.6781626153912,646.7127812983291,249.98267830905655,223.66591349595197
2022-05-03,583.3971028156599,644.673662398677,251.71167413562756,221.80362379938484
2022-05-04,592.939037274168,620.1381200503771,254.2922784550848,227.39791294364747
2022-05-05,587.8930399342505,590.9556390193817,252.05009675232552,224.59640836725737
2022-05-06,596.0885014152005,592.9575520071287,248.1499927809159,229.16790344712388
2022-05-07,615.951695931598,588.5369896249173,248.69691682852672,235.30360269799834
2022-05-08,621.956431813132,592.3731740369597,247.8135389541162,233.23295505273035
2022-05-09,619.167243352005,598.4597980956528,249.03255749436468,237.49504617980253
2022-05-10,607.7759044962853,613.8909280793539,257.10407644538617,231.38335292961122
2022-05-11,604.7431099267822,614.8606638603331,257.5860169165066,232.7231759652351
2022-05-12,611.8978358221137,652.2075188004163,254.44102986433057,238.60136139564273
2022-05-13,593.7241317421613,656.5448372063024,250.07260786020174,241.20907109456854
2022-05-14,603.9827524385557,681.5302037334429,245.96943358914638,253.22756498383904
2022-05-15,606.7991797598535,650.7879201516464,238.99722676425597,256.28131058451027
2022-05-16,605.2938923319946,668.9294537215792,243.61931451822278,254.54312857523698
2022-05-17,597.6622794299986,666.8488405903905,233.09386910900486,269.5591949238847
2022-05-18,592.291131558406,641.6843070882917,235.49821657586514,278.65153808940113
2022-05-19,599.7089241646867,647.4278452303862,231.56070467455962,269.9951194041438
2022-05-20,598.4722635146209,643.838707579846,229.31439320265343,265.9266743535696
2022-05-21,592.8001821453724,651.6771728461146,225.3453704814928,260.5923863236136
2022-05-22,598.6808497975805,665.3218009335823,232.07288885848783,264.11115082837057
2022-05-23,605.0992212571333,646.1216717770106,232.26473272978464,267.2790386203381
2022-05-24,590.4641635231793,659.7006767680817,236.08345867698625,270.44323923251164
2022-05-25,597.5503567697516,660.1161482835424,242.4258567201628,261.9003402306969
2022-05-26,628.5229378992937,678.5598096997668,243.34106711275862,258.70857099586715
2022-05-27,634.7714033862004,676.1193817677397,237.71002588428425,258.06629636632164
2022-05-28,613.8709919958137,670.1231375246994,236.7817183711496,248.9564803768013
2022-05-29,616.3606747530335,670.8211531483372,233.40934017364393,244.7755206406067
2022-05-30,594.4971936912881,672.5253310731355,231.18624791576744,251.63263404044082
2022-05-31,633.6922516577463,664.0012830375439,230.86455067780088,244.05380236906547
2022-06-01,663.0012813566806,657.7717503239044,230.36109706047216,251.38708244885868
2022-06-02,654.5566611055979,642.1490722169424,232.38378444759314,257.0618954496878
2022-06-03,626.1217300927067,636.9095008849156,235.10596657307772,255.69930130856193
2022-06-04,615.5261222798437,645.9058666177323,234.59331267039437,252.52864550884678
2022-06-05,613.608787207126,644.456091709094,236.61226977653462,256.8934075598398
2022-06-06,592.6596545403014,657.923062566123,234.14383636469154,253.0042884718567
2022-06-07,592.1380768150342,655.8154406871719,240.50267408659602,249.42205961260723
2022-06-08,590.2158233308514,637.6241792158318,237.91678807098646,249.42770457656104
2022-06-09,591.9909610124384,645.6093159367189,243.80402156978178,239.14365542137614
2022-06-10,595.0136043548231,637.2882620619699,236.83018621126192,232.42438076502845
2022-06-11,583.9246308573568,634.637987655919,235.15273173003712,231.0771651763888
2022-06-12,574.329708780961,650.8675589869293,233.71809381856676,233.402778390178
2022-06-13,575.1411450018122,636.248219797768,235.14338986727537,229.80569442049836
2022-06-14,568.2125961253045,638.6672898696804,239.35117711187823,229.01372481424218
2022-06-15,578.9091362307347,638.4690993759538,233.56115058997068,221.8525001431816
2022-06-16,579.6146139651679,647.8063395447358,228.55668840766887,226.14184255563194
2022-06-17,601.943440772065,659.3106768883811,222.34853039712357,227.25303104917612
2022-06-18,612.2086387804243,663.1303918808295,228.41172034623165,228.7740851695304
2022-06-19,626.1859770029661,658.6973334390691,229.89021992938981,231.1345483463249
2022-06-20,628.1624027879544,665.2956960242478,225.07067548618315,231.61176689957367
2022-06-21,630.457638646732,683.6490597694019,223.19650430620936,229.49634334346126
2022-06-22,652.9968973100345,683.6177501847458,228.64893597584663,234.85779121483586
2022-06-23,648.3991767227789,680.313549678196,227.49435206182937,235.7136710476621
2022-06-24,655.8565604853401,685.9585475007369,226.07835646969818,235.05121382853415
2022-06-25,652.6998374475975,686.833386777899,222.68444290522066,235.12806625837402
2022-06-26,649.5271492235505,669.0357866483223,218.2750290557773,235.10471888795885
2022-06-27,634.8360078041242,672.5820876543198,223.61422224860758,234.3968725145597
2022-06-28,625.7909834512692,655.0351637299044,231.3427499384464,236.61582689380344
2022-06-29,614.5873297647664,660.2896036621263,226.94245627056827,232.34437310317378
2022-06-30,622.2478028377194,650.1711771742396,233.52644729102218,228.4836872493266
2022-07-01,635.6464603380232,650.9762595001158,231.37679920333136,231.16924185314306
2022-07-02,634.7603089020298,656.4096443656267,233.9764588065945,230.6139969987378
2022-07-03,638.0011079497359,689.7733868856785,240.78990336361582,235.25573728660908
2022-07-04,636.37664224227,700.4465905247187,240.21233253108315,237.30607087131798
2022-07-05,626.4538287175445,720.1893001116663,238.7613249742751,234.81505117791127
2022-07-06,637.6696344797398,748.034463154567,242.73881549981152,237.6502643198525
2022-07-07,646.3693106945951,755.7677870346477,237.52834773070657,243.5309244958574
2022-07-08,622.6721330726245,760.4785947322088,243.16207656959227,245.84064108813226
2022-07-09,619.4660696831526,744.798373995467,243.9795451980854,249.25967497198837
2022-07-10,608.93856385876,743.4347074106611,241.29720282552336,248.5290667262076
2022-07-11,604.4981507222892,733.1271775087562,238.51829796062168,253.64118354769454
2022-07-12,596.7450555318005,727.633882160118,232.12517606338548,250.83787065278665
2022-07-13,596.4894602786088,755.7504885464659,229.76414696773264,252.66832424454074
2022-07-14,592.8629607331545,757.8638183119153,228.66832233998903,266.12544100206736
2022-07-15,589.0084109082637,745.0756215975483,223.9777482948374,269.1436902423724
2022-07-16,602.5003414559262,766.2254042078187,223.8860930678916,267.0220333337424
2022-07-17,609.5565985965427,781.3958700977279,226.12676545605157,264.9034266978031
2022-07-18,601.3360395495253,797.7018987530428,225.27599803310108,264.65801895326075
2022-07-19,594.9890355016901,766.7128596387784,228.39596812412017,269.3370081011132
2022-07-20,601.1706506595174,797.5829025454103,224.85101453746088,270.2585149991858
2022-07-21,607.3998041608993,789.1177012284915,229.52355962602746,266.90916849483165
2022-07-22,600.4093216720726,801.8925191837683,230.19849872844898,263.59200385064065
2022-07-23,597.9049603086842,843.8296002024346,237.54263379133877,264.5270340973363
2022-07-24,620.7124510270346,881.4402643941186,249.4183143797233,264.88383042525504
2022-07-25,613.7802537062876,864.8066804734299,247.20713599576345,267.4388327307845
2022-07-26,638.0094294072985,840.599766196279,245.21743700372153,272.5278131269558
2022-07-27,652.5752131317834,865.426610263181,244.13478552924278,287.9502924166311
2022-07-28,675.8253787549081,868.3229369459572,247.18437545312355,279.7922040124645
2022-07-29,667.7095594740789,860.0977656843613,253.95419520038246,283.8041653485314
2022-07-30,665.795236323833,871.2861338206211,250.78543858787611,284.5049339202339
2022-07-31,660.1710011572784,868.8867922635173,252.83134162772285,274.3374920417294
2022-08-01,675.5545829851592,881.6007824614289,252.27104546853244,281.4204137813749
2022-08-02,668.2619801528201,883.2240998351893,255.5367586582712,283.94289676758154
2022-08-03,678.445798904255,896.5254857262668,263.5005414103879,288.6657014208344
2022-08-04,688.0562412533433,881.0691091867752,262.3681992699511,279.15882837634064
2022-08-05,687.7394019787221,906.9844514621831,253.877407935824,278.06991048183835
2022-08-06,706.1891960522908,920.1877953223858,257.8117166621834,272.26847494503903
2022-08-07,708.0656264072464,932.6254953724372,253.6804575176085,284.44805078123903
2022-08-08,720.3365234064448,912.4655427835669,253.08189171251993,291.18000374297867
2022-08-09,713.6013185853276,944.4879905717579,257.22565527826305,287.3848590715815
2022-08-10,703.7025078524941,944.7011647979283,258.8895784652936,278.82644067420495
2022-08-11,714.425414373445,959.0369721970102,258.4926427708326,280.0506873798805
2022-08-12,720.968472053076,953.3414582313956,255.66029690317276,286.37984333377295
2022-08-13,724.8476983387279,958.8080697389031,241.37499558414584,276.7509435782689
2022-08-14,720.2423802319919,965.0051769753068,244.8922061352598,271.7771659384939
2022-08-15,743.2793754729217,912.5426712945214,243.77827539838992,265.96661502487416
2022-08-16,727.2281614766206,923.6967359458375,251.3951063444223,270.75374474662283
2022-08-17,710.7447811884934,961.207819673519,253.53107287190448,268.8928935380728
2022-08-18,724.6267813225696,972.1267958257162,250.92745752142432,267.2686693137725
2022-08-19,737.5682789885183,954.1606746724117,256.4673292793673,268.3380317413481
2022-08-20,743.17676324027,967.1284408519758,262.5716174986574,263.797531282107
2022-08-21,739.2786228482456,988.3342213692091,261.5546470742502,256.4178004608701
2022-08-22,747.1181355882964,999.0154576037894,268.0078133592566,263.67093054940756
2022-08-23,773.6657442008961,998.0343648909592,265.18030034759084,271.6329114789046
2022-08-24,813.9922535495532,993.7093157062247,266.1614098483774,272.74661494912124
2022-08-25,787.8617066837948,989.3206840298374,269.355238186504,274.26267743759973
2022-08-26,781.679002031974,1003.7257121661993,273.75313363304866,281.4082898233138
2022-08-27,774.5705197486366,976.3602119771182,277.31586547375923,282.43252559150704
2022-08-28,800.5821072340538,969.6101900067351,275.6147401293038,280.21526643266725
2022-08-29,762.2032080624399,1001.5522457214472,281.85083421349634,280.5760746347679
2022-08-30,770.4616658688087,1035.3452516482873,281.2909176288522,288.6480921011853
2022-08-31,766.8979142679759,1005.6881220898991,278.24690878158776,289.1005944192677
2022-09-01,792.8356506787798,983.6783982313876,275.3167137222819,285.39867271813625
2022-09-02,817.4066665255313,978.8580146144111,286.35201884253985,286.3821464747079
2022-09-03,823.815717891812,996.9876585678859,282.27512630359445,290.3106504708223
2022-09-04,798.5937753517607,961.6868753060338,289.80692490122146,293.5877663315813
2022-09-05,789.8749252840166,961.1137147149392,283.4414542144809,297.0002875623703
2022-09-06,782.9640556271241,952.5181371114613,286.3639917452566,292.27628997321636
2022-09-07,762.8471572607141,978.6053461426944,288.21460793133514,296.9612398629616
2022-09-08,781.0579749050937,946.802267373691,297.86188522217486,297.27895593454747
2022-09-09,759.0600175473237,949.0306400155425,294.1358892117753,293.2235009794231
2022-09-10,789.8850266162456,942.0599332646026,288.8560838719343,297.87625675609934
2022-09-11,821.920645127591,970.6489559012672,288.32790077126526,295.3335446641346
2022-09-12,816.0230861256922,982.8120755227583,298.2387718257908,286.3226811344731
2022-09-13,821.8127358109627,971.8501386626,293.15786250753047,280.7900909559103
2022-09-14,821.0359398755544,989.0741891430772,278.5069213137109,279.91182538889007
2022-09-15,836.3969995697171,981.9032362183634,278.9794903753601,283.3097125560417
2022-09-16,858.4229502212273,1002.2265563895354,284.47026354092407,278.59504918387665
2022-09-17,863.2953482113396,997.9845751700337,278.8998083937685,277.3959870941845
2022-09-18,871.8690154989719,1019.7687368835234,283.8117740752996,270.86320017041317
2022-09-19,861.5448506813296,1029.216169600973,278.1312240823325,276.3738713296818
2022-09-20,869.5374426126125,1099.1172237655674,277.45586088999767,286.1743320131901
2022-09-21,872.8089044915231,1098.5041751969918,281.8050463844343,295.682672855293
2022-09-22,857.4653301448867,1107.5015909771012,275.32884931798316,301.59541058094806
2022-09-23,857.6533567304115,1097.4816704574223,276.46838254471857,306.99658331364657
2022-09-24,851.531381976821,1098.0895218079845,283.4103750528725,294.68265388561457
2022-09-25,841.6350119097103,1040.8473788833626,286.25259427317553,295.8766050007615
2022-09-26,822.9674245704848,1051.1101056032894,282.29767424692324,293.10199080645765
2022-09-27,824.4089235340762,1080.262787580417,291.14937851473564,298.458223169783
2022-09-28,812.0461659050252,1089.4107279154448,295.15608376672645,283.83072157048946
2022-09-29,804.8331828430487,1061.6875858978885,284.5176681028723,285.0707410558284
2022-09-30,822.7377636126117,1045.3209435203562,289.62304314807733,283.99268705488294
2022-10-01,833.6218124237861,996.2272534659752,286.4754207939115,290.56203139011217
2022-10-02,817.8709033110985,1016.4321455614227,287.7476878028318,299.84834427500857
2022-10-03,824.0591617669161,996.6738768342182,293.75441414380003,294.4767072443579
2022-10-04,826.6636816343453,996.5999544760413,290.6884283237471,289.4624837185375
2022-10-05,855.71028241385,994.0372578707736,281.4177297612978,290.9454030316725
2022-10-06,880.1521266688239,1024.5709611261339,290.16538458021915,301.36160371191954
2022-10-07,853.99026056433,1026.8332758383233,297.15168178263224,301.8752276411082
2022-10-08,869.2600587786968,1044.1022603745641,296.7819224474554,294.397398497428
2022-10-09,891.9822984925155,1056.1040477503354,302.0419848131363,290.9970650165436
2022-10-10,902.4682159638912,1085.7542848810272,299.9687479203464,292.3250782056344
2022-10-11,896.8828297497558,1081.1145124481097,300.7013859811072,293.87970387940226
2022-10-12,941.7059842689854,1122.8664785889043,299.9848400802087,289.9152852319972
2022-10-13,954.5321191785998,1079.6873715973375,298.1667991497736,286.45256250303004
2022-10-14,993.5179987547997,1098.9124384947295,300.4673543213328,281.02442482698734
2022-10-15,1021.2490816466154,1080.5699206718175,293.4406880198761,287.6559104100402
2022-10-16,1031.2886751628007,1070.508335129278,292.11393575919595,283.0347005016435
2022-10-17,1019.9107698417449,1083.3107925252962,294.1040177303241,280.55607690917725
2022-10-18,1019.9290288934369,1096.0907010720505,305.26966109512733,277.94091755725873
2022-10-19,1015.9201934359232,1110.020520208954,298.37313568822583,269.2901490685764
2022-10-20,992.0362968405082,1080.2098663427007,301.64652883998946,264.8122576695909
2022-10-21,1005.525256927673,1112.5291618032707,305.6250039353661,271.5330505923471
2022-10-22,1038.0636562482412,1093.215119208406,294.51339870017387,265.177154036647
2022-10-23,1032.4050071266931,1077.105406008555,297.0900046283055,260.24545995305937
2022-10-24,1078.600285722447,1091.4806818849088,302.5180183104982,253.52801935476265
2022-10-25,1046.0409490469822,1085.7823365462596,306.2537154746437,253.19555016245081
2022-10-26,1068.8676147178148,1093.0434829051371,305.8929942645536,263.0572397528334
2022-10-27,1105.757022656567,1047.4241687049348,308.09252681020087,262.4912546118908
2022-10-28,1101.804816093666,1053.9241320378026,309.2954730671073,262.9734320410145
2022-10-29,1098.2614692873233,1059.0551091575717,299.1687803060168,258.9523488508915
2022-10-30,1121.967399052238,1048.8349045474974,300.47792886890267,258.76277170462345
2022-10-31,1133.945985996068,1006.7208987311116,298.42925263234963,265.33487533761854
2022-11-01,1090.0846414200603,1002.9465816122995,294.39913589602014,266.2274174896222
2022-11-02,1072.3879413960108,1002.6984059147518,309.55502119589676,277.9625237996455
2022-11-03,1072.6335560508742,995.8587905022695,317.56679214811453,285.19578016447736
2022-11-04,1044.1706440510277,960.4308459439712,310.50025541706833,284.84625126710756
2022-11-05,1034.832359324295,992.0531274885933,312.81671623860785,284.3863804168406
2022-11-06,1007.8765918422873,979.9479237558036,322.2339883095332,293.96251837919084
2022-11-07,1000.9427649389618,976.0905297174154,312.8907131590249,294.91842191703955
2022-11-08,994.7238343843138,930.633792686023,313.52955600645356,303.49866549163164
2022-11-09,1002.2474816096823,961.2773361271252,314.46572499576075,316.0610402339631
2022-11-10,1000.9101872899496,952.8256705341656,306.70464927167194,314.9301829634783
2022-11-11,1011.5315492941668,955.181348552979,309.19626470260766,317.31344796770406
2022-11-12,1019.830511089855,977.321791860891,316.3348055479402,323.7560058998852
2022-11-13,1041.6054739391177,964.673672588234,326.1841554058108,328.9284219602053
2022-11-14,1060.4983175953464,983.9300240720892,324.723754172589,334.13662937741964
2022-11-15,1077.454576038309,944.6630203305926,341.5546632991671,325.505872440943
2022-11-16,1147.0560847622673,955.6082080244398,327.94581591583193,320.18923110366364
2022-11-17,1155.6313137063426,986.6277823950547,330.4557405080182,317.1918601295728
2022-11-18,1217.7662241584376,975.7286363179746,321.41298284675986,325.1528059106972
2022-11-19,1228.4615138394856,998.30829716324,322.1542602435989,317.3761760984103
2022-11-20,1227.0409833402566,1036.1224353165978,318.96850417122386,327.3573147110421
2022-11-21,1218.52640359565,1031.3704799662332,322.37965829797434,332.66931952946504
2022-11-22,1256.508419519908,1024.9439366916797,321.723441687199,340.6084464448422
2022-11-23,1299.0676912510726,1007.1978209445888,316.61059638141296,334.5020155459578
2022-11-24,1315.4022649141166,997.4806161515949,311.9886463485345,335.1536060820526
2022-11-25,1346.237223784124,981.8372077011063,324.44498602757915,337.33206728852906
2022-11-26,1312.9402002239867,964.821679684346,327.4994782541864,339.22620224383866
2022-11-27,1273.5311221885615,988.728725516703,316.69649550640037,341.40870095345616
2022-11-28,1306.3277952963595,973.7177544279998,320.36457447652924,339.69554702348535
2022-11-29,1303.6705178366558,979.254844898995,319.27924922704636,340.7857252743236
2022-11-30,1324.016354202488,980.4940612888248,319.46832544743415,348.07751083126544
2022-12-01,1305.8106694555488,1010.8213326903924,324.9124931091385,340.22084167021745
2022-12-02,1350.485044240194,1001.2007968069518,332.8594862039291,351.08766266176934
2022-12-03,1310.1680959660498,1009.3666322465875,327.3546641591654,358.22952870229386
2022-12-04,1274.9968968735382,1025.9760787370783,327.3236215790486,351.5563054871934
2022-12-05,1313.0201955873288,1057.5336201660307,323.9298985494859,354.44266767436955
2022-12-06,1246.8659221611656,1047.162742373432,327.9838513563575,361.0717099483722
2022-12-07,1256.9705719018498,1034.8189742117293,326.62681597047225,352.4365882725822
2022-12-08,1254.902647732845,1013.5822988190814,326.98140806867855,352.90901763866657
2022-12-09,1237.1853984470447,1060.474955094762,325.3813171150614,352.5314990599823
2022-12-10,1232.8643016496753,1090.7944973518051,324.8538496134476,348.18305669077074
2022-12-11,1212.7490112289731,1090.4192981697495,336.28815877020656,349.0012497636185
